('DAPK1', -59.704206522379536)
('AGTR1', -59.621276783553185)
('PFAS', -59.575255286326865)
('HLA-A', -59.570934691349976)
('C4ORF17', -59.570132534136064)
('IGF2BP3', -59.56478504478582)
('ISY1', -59.545741350681055)
('UVRAG', -59.54181974171661)
('AGER', -59.53539047576487)
('BOLL', -59.522318506235024)
('RNF19B', -59.43181715827086)
('SOD1', -59.421578969660914)
('LSM5', -59.41959727182984)
('SREK1IP1', -59.41410183988046)
('CRYBG1', -59.37628856001538)
('F2RL1', -59.35389684984693)
('CD3E', -59.32041485287482)
('UBQLN4', -59.30719088355545)
('CDK13', -59.2514229088265)
('SKIL', -59.21394816113752)
('PLA2G2A', -59.17512209160486)
('PTBP1', -59.1722845013137)
('C5AR2', -59.16952445462812)
('SENP1', -59.16121776154614)
('MEFV', -59.15972563624382)
('CDC40', -59.10356150683947)
('KIF15', -59.10158035880886)
('FKBPL', -59.08775419238373)
('CCDC87', -59.07925038150279)
('CTDSP1', -59.06810050125932)
('IL36RN', -59.04577730598976)
('HS2ST1', -59.03416558570461)
('PIAS3', -59.02933898026822)
('SPINT2', -59.0157384807826)
('CDH1', -59.0146639252489)
('LCP2', -58.99927239102544)
('RB1CC1', -58.976100937929004)
('SIGLEC5', -58.92779420665465)
('NCAN', -58.908195522468304)
('CTDSP2', -58.87805799639318)
('FAM174A', -58.80835183497402)
('GPD1', -58.80457863595802)
('HMOX1', -58.78219917876413)
('EXO1', -58.75955136783887)
('GNAI3', -58.721600921213394)
('PRPSAP1', -58.69047409587074)
('ATP1B3', -58.68460866739042)
('PNLIPRP1', -58.67707246512873)
('S100A9', -58.662735710066045)
('SIGLEC9', -58.657425540703116)
('GADD45A', -58.647142787318444)
('VRK1', -58.599083181557944)
('ARF6', -58.594246290798765)
('RNF114', -58.586417025944684)
('PPL', -58.53037067715195)
('IRAK4', -58.49382486604736)
('FCGBP', -58.48760135678458)
('HEMGN', -58.48603159861523)
('PPP2R1A', -58.47783507304848)
('VPS25', -58.42199072270887)
('BTRC', -58.410346577933524)
('UBR1', -58.34696997134597)
('ASS1', -58.313284630916314)
('LAMA4', -58.223584816936636)
('FAAP100', -58.210816379403695)
('HLA-DPB1', -58.17800198798068)
('TMEM25', -58.146724283811636)
('CARM1', -58.143844986771)
('PTCH1', -58.100905334664276)
('NR3C1', -58.0718762728211)
('GM2A', -58.03279842919437)
('LTBP4', -58.018495490803616)
('FGFR1OP', -57.98565977974795)
('SHC1', -57.980637236032635)
('MYB', -57.943446563585894)
('ACTN2', -57.942756721313344)
('GLP1R', -57.92908140347572)
('HMMR', -57.889205061946996)
('CYLD', -57.885343192872824)
('SERPINB13', -57.83593485155143)
('CLU', -57.8230190105387)
('SDC1', -57.788455046422314)
('LTN1', -57.78415926150046)
('CDC6', -57.72452712449012)
('CSGALNACT2', -57.709069870761596)
('ITCH', -57.70551066703047)
('KCNIP3', -57.69554762681946)
('SNAP23', -57.691871424758574)
('CAPG', -57.663883964996785)
('PAX3', -57.6635907854652)
('ANXA1', -57.65304315573303)
('TRO', -57.64399543698528)
('AURKB', -57.633413790666964)
('CRYBA4', -57.632974055886734)
('NAA50', -57.62079528500908)
('GPBP1', -57.61510913821985)
('SDC2', -57.609573344438104)
('SLC7A3', -57.609573344438104)
('EMC2', -57.6074800057977)
('BMP7', -57.60657235200051)
('GJA1', -57.60572945329477)
('OAZ3', -57.58944346156204)
('HSPA2', -57.58024741068948)
('AIRE', -57.56978576327674)
('FGFR2', -57.565195644216146)
('CLPTM1', -57.56119175962522)
('IRF3', -57.53998870414216)
('CDC34', -57.53069677136955)
('PPIF', -57.52077354840003)
('RAF1', -57.52072671952192)
('STK11', -57.51884334828355)
('AGO2', -57.50887316960143)
('HBS1L', -57.5003574420698)
('XAGE2', -57.49948778186808)
('CTNNBL1', -57.48831178990076)
('LPAR1', -57.48051950670197)
('GNPNAT1', -57.47322767236619)
('UBR5', -57.47148544056108)
('LMO4', -57.456975808832794)
('POF1B', -57.455363713088445)
('TEAD2', -57.445865633519134)
('PAPSS1', -57.428322738647694)
('CEP55', -57.42446200028644)
('NOCT', -57.41654626294621)
('ZRANB2', -57.416124997864245)
('RPA3', -57.41512744309148)
('CALCOCO2', -57.411690329405246)
('NDUFB9', -57.401464785973076)
('TGOLN2', -57.3900591788406)
('RB1', -57.38781980378553)
('ABL1', -57.386048017739085)
('H2AFZ', -57.38311296183383)
('SH3KBP1', -57.377809928235365)
('SYK', -57.3703238198359)
('GOSR1', -57.368249916733475)
('HS6ST1', -57.36674647626933)
('FCF1', -57.365163967217086)
('UBASH3B', -57.363928479200695)
('APIP', -57.33794366681832)
('PCGF5', -57.3334038022731)
('RALB', -57.32559643534478)
('C1R', -57.31284597952617)
('LRRC15', -57.31284597952617)
('CBFB', -57.29691647680011)
('RPL10', -57.29454945598263)
('SH3GL3', -57.291382267547306)
('RET', -57.284431555483025)
('TXNL4A', -57.284431555483025)
('LENG8', -57.28300524625229)
('DLD', -57.27684727212181)
('MGST3', -57.27036146551836)
('VAPA', -57.264355798077304)
('NOS3', -57.25715853378642)
('TELO2', -57.24812130772625)
('OSGIN1', -57.24807540868642)
('MATR3', -57.24308345865575)
('FOSL2', -57.239741328085074)
('RHOA', -57.222238090325845)
('CCDC71', -57.21930542582413)
('CDC73', -57.19753246058826)
('ERLIN2', -57.1602104891208)
('RASGRP3', -57.144659910321934)
('RNF40', -57.14204501066706)
('COPS6', -57.09955058718333)
('GTF2F1', -56.99938158132136)
('LRCH1', -56.97575361074996)
('SPIN1', -56.954333313100506)
('SERPINB7', -56.846067773440154)
('ADRM1', -56.661959356686566)
('GTF2F2', -56.66019331564894)
('TREX2', -56.58140043809544)
('RNF135', -56.453561770846136)
('SPAST', -56.4432824528194)
('PARP2', -56.43041160269058)
('TP73', -56.379248131561326)
('CKS1B', -56.24905824282905)
('PRMT1', -56.08314014098141)
('PCLAF', -55.969740314088995)
('KIF1A', -55.909229261189466)
('CIAO1', -55.89639969528071)
('LPGAT1', -55.86625645757886)
('SFN', -55.81995109093259)
('YWHAE', -55.60019870841643)
('CLINT1', -55.50846244840068)
('TM9SF3', -55.40749851585133)
('PACSIN2', -55.260500557138585)
('LCP1', -55.06283320777584)
('TFCP2', -54.929544539627386)
('RANBP3', -54.68889864187804)
('MAPK3', -54.6317876962712)
('UBQLN1', -54.13050222644233)
('HADHA', -53.73879050309188)
('LATS2', -53.55633621846209)
('TMEM173', -52.2674404126592)
('CHMP4B', -52.18947638972895)
('CEBPG', -51.813380440784385)
('TOP3A', -51.735273461119505)
('FERMT2', -50.03008093149401)
('COPG2', -49.64500941685401)
('HLA-C', -48.21574079114362)
('PRMT5', -48.00776574242627)
('C1QB', -47.11288570347824)
('ISL1', -46.6729212415521)
('PKM', -45.800023671850795)
('DLK2', -45.79764093022095)
('ATP2B2', -45.68077668422484)
('DEDD', -44.86630192375742)
('MOCS3', -44.628841528785415)
('C1QBP', -44.35501631911029)
('SNHG28', -44.24934380402556)
('ATXN1', -43.85928759275703)
('POGLUT1', -43.485729722102406)
('TDO2', -43.18605455401121)
('EPAS1', -43.098385824792786)
('TEAD4', -42.12136694489163)
('HSPA4', -42.02360628853785)
('KRT5', -41.78781052972772)
('KRT79', -41.74601750235888)
('ITGA7', -41.637698109349)
('CDKN2D', -41.55814260698389)
('WDR1', -41.05675759265432)
('CCT3', -40.80817351708538)
('CUL4B', -40.58428723621182)
('FOXO4', -39.29746980214259)
('ACTA2', -38.90234375061118)
('ZCCHC12', -38.572455483314116)
('IQGAP1', -38.356404815160204)
('LDHA', -38.30629830996622)
('TMEM14A', -37.85828103675158)
('TGM1', -37.264259007788496)
('DCTN2', -37.25414862143225)
('DDX21', -36.80698966860655)
('FNTA', -36.69255652814172)
('SERPINA5', -36.690465394582134)
('GOLGA8DP', -36.55654245702317)
('STIP1', -36.1747172496398)
('XIAP', -36.04156660393346)
('HIST1H2AE', -35.75318836199585)
('TTC1', -35.74977606412722)
('BIRC3', -35.74447516220971)
('NEDD8', -35.411442311888095)
('TNPO2', -35.333233041281346)
('HDDC3', -34.78086951022851)
('WDYHV1', -34.56428328095353)
('GORASP2', -34.502621805120725)
('YWHAG', -34.39266315707937)
('DAXX', -33.97085056826472)
('PPARG', -32.73938497333438)
('SCAMP2', -32.39621012620046)
('ARSK', -32.26692401099717)
('SEPHS1', -32.214040759019554)
('RBM48', -31.969355884357356)
('CCDC85B', -31.818229329190217)
('FLNB', -31.526105191296665)
('LGALS3', -31.250957781419856)
('TNFRSF11A', -30.83194669606746)
('HLA-DQA1', -30.60629091633018)
('PRDX1', -30.41345357100363)
('CCL13', -30.38190802632016)
('FXR1', -30.19559744320577)
('EZR', -30.024725454190047)
('PCBP3', -29.95191088190768)
('PLEKHF2', -29.924379159521777)
('DYNC2LI1', -29.819551027554553)
('ARMC8', -29.735043286171276)
('ACTN3', -29.712228981719818)
('TMED2', -29.607164141954854)
('PSTPIP1', -29.592692934791557)
('TUBA4A', -29.455141189624555)
('BAG4', -29.446828134998213)
('GSK3B', -29.220520572242094)
('ATXN7', -29.06081555056153)
('HIST1H1A', -28.894857371167745)
('BTBD2', -28.56543057304225)
('CCR3', -28.539372878120048)
('ORC4', -28.468197118112585)
('YWHAB', -28.39578689445625)
('CENPF', -28.366434883209877)
('TBK1', -28.26205819711322)
('UBL4A', -28.1998551748693)
('OLFM4', -28.195535363222007)
('BCAR1', -28.137819745228626)
('GAN', -28.06154019283713)
('ALCAM', -28.0323253700044)
('MCM6', -28.01346739998553)
('PLS1', -28.000008217670256)
('FAS', -27.952099538990296)
('PAM', -27.6328244706674)
('VTI1B', -27.581643716082908)
('BAZ2A', -27.45498836954357)
('MAP3K1', -27.40529951255303)
('MCC', -27.36653330788249)
('RNF166', -27.334565329685574)
('SNX3', -27.329118394613033)
('CDK4', -27.289754293393344)
('HDGFL2', -27.259521066735033)
('RETREG3', -27.212265227222815)
('RAD51', -27.20538323058281)
('LDOC1', -27.179644802352414)
('TBC1D22B', -27.112651143281255)
('SDC3', -27.040168980980525)
('TRIM33', -27.03381466443534)
('ITM2A', -26.858923022897216)
('VPS36', -26.48782820950146)
('MAS1', -26.432948591624154)
('MCM7', -26.215814601513557)
('HAL', -26.1722643164685)
('PTK2B', -26.16452237564954)
('TUBA8', -26.064300421101507)
('SCN2B', -26.028546605375595)
('GOLT1B', -25.821054620406358)
('TIMM23', -25.57272774496232)
('TBRG4', -24.99419849086553)
('RPA2', -24.75838590465719)
('AIFM1', -24.60223064373713)
('FANCM', -24.56142877950333)
('FASN', -24.027736023592297)
('BATF', -22.95009332653717)
('MEPCE', -22.364985376101686)
('CXCL12', -21.09899482689798)
('ACTL8', -20.937926209240686)
('METAP2', -20.468031746306224)
('GDF5', -20.105589041515486)
('MMP3', -19.278708392113913)
('CRHR2', -18.35776893523871)
('CUX1', -17.815704581182217)
('PADI3', -16.850043886894127)
('PDLIM7', -15.682637860270916)
('KRT6B', -15.62670694035478)
('RAN', -15.622747336688917)
('PLEKHA7', -14.020468760834774)
('EBI3', -12.990672576968791)
('MAFF', -12.586941531480988)
('GOLGA2', -12.390203374321572)
('TNFSF11', -9.90059986273991)
('KDM3B', -9.315970285359072)
('FANCA', -9.27016750900657)
('SF3A1', -8.417389229231048)
('LYN', -8.118774004426086)
('IVL', -7.959583250223659)
('NOP53', -7.934553926199442)
('RTP5', -7.588911830709549)
('HDAC1', -7.073696285049664)
('TXNDC9', -6.760272500250721)
('STXBP1', -6.236426004761597)
('PIK3C3', -5.81774657277856)
('EPS15', -5.646841777634108)
('HIST2H2BE', -5.611441274522804)
('TRPC4AP', -4.213730158138787)
('CD4', -3.9904472122725565)
('STK3', -3.530682406795677)
('SRPRB', -2.4267629514215514)
('MME', -1.85507434696774)
('TOP1', -1.018623660755111)
('ATM', -0.6066007395565975)
('AR', 0.0874433059070725)
('NOTCH1', 0.14816154941217974)
('ACPP', 0.5373293349402957)
('CCR2', 0.8599591452802997)
('NUDCD3', 0.9322957023978233)
('FBXO7', 1.1432176819362212)
('MDN1', 1.2194057201268151)
('CXCR4', 1.369239656283753)
('RAB2B', 2.2232444756664336)
('FGFR1', 2.587764001946198)
('RNF125', 4.164530556183308)
('DBN1', 4.341087416658411)
('LTBR', 4.982094473903999)
('TOP2A', 5.098369734099833)
('HIST1H1E', 5.629728118452476)
('SMARCD1', 5.749949724500766)
('PIGO', 5.832477488875156)
('SERPINB4', 6.164172360324301)
('VCAN', 9.545857221295591)
('CUL3', 9.804476144490764)
('HGS', 11.998167893529171)
('CHUK', 13.321582762262551)
('SMAD4', 13.358746545534814)
('USP15', 15.96734595799353)
('GPD1L', 16.64596581942169)
('HIST1H3A', 17.236765510460827)
('HSPB1', 18.91722802442382)
('BECN1', 21.27497743591084)
('FGB', 22.10635388304945)
('TARBP2', 23.460439353744732)
('ITGA8', 23.659875195648056)
('CACYBP', 24.40196700251545)
('SMAD3', 24.731043818494072)
('MVP', 24.882653137523448)
('BIRC2', 25.806906764075393)
('TLR4', 25.907591927534668)
('NEK4', 26.109129688731628)
('SERPINB9', 26.682592770492192)
('TNIP2', 26.82978568211547)
('SKP1', 27.038139528682223)
('LUZP4', 27.953388655470917)
('FGFR4', 29.363211566203972)
('TFAP4', 29.410642560425913)
('BLK', 30.0039369824226)
('TBP', 30.11129359365441)
('EPB41L3', 30.87558706550044)
('SMAD2', 31.045968015125254)
('FANCG', 31.435647794103716)
('SLX4', 32.7315301351191)
('CBX3', 35.389803438360104)
('CASP7', 36.28468190052081)
('HIF1A', 37.82843881024746)
('AES', 38.78993676416576)
('HLF', 39.931042115960736)
('PAFAH1B3', 43.1919037233165)
('SAT1', 43.297675455891294)
('LSM2', 45.191884292289615)
('FLNC', 46.99561494414229)
('SUMO3', 47.33479158839327)
('C19ORF12', 48.485238961933646)
('BCL6', 49.21641564194579)
('ZDHHC17', 49.218696611351334)
('PCM1', 51.24100048476248)
('MYD88', 53.122883912874386)
('ACAD9', 56.508675650838995)
('MAP3K7', 56.62225157828652)
('TRAF1', 57.24748460651608)
('MLF1', 59.20497226034058)
('ADAR', 59.79279682895867)
('RAB39B', 60.1684588327189)
('CHD3', 61.85106407056446)
('SGTA', 62.33131201151991)
('TERF1', 63.13222091688658)
('KRT15', 64.0269319092913)
('GRB2', 71.97286335169338)
('HSPA12A', 73.91554181152605)
('POU3F2', 74.4141203952895)
('MCM2', 77.28892438687035)
('BLM', 80.68099737004377)
('CSNK2A1', 84.42684251067112)
('EHMT2', 84.4314647525025)
('CD44', 84.45345122620347)
('KSR1', 84.9268429626245)
('CBX5', 85.95874693896621)
('SMARCE1', 86.62932749305037)
('IFI16', 90.70371309522307)
('MRPL58', 93.06169819153729)
('HOXA1', 94.03027578929323)
('SERPINB5', 102.29781856524642)
('FKBP5', 103.81092100864043)
('DDB1', 104.60388157336274)
('CEBPE', 106.1254231002531)
('TAB1', 106.35443832853343)
('TRIM29', 107.13244908393244)
('PPIB', 113.19608305164729)
('AICDA', 117.67806365256547)
('WWOX', 121.32240998625639)
('FGF2', 126.36261793010635)
('TGM2', 128.99145822940045)
('MAP2K2', 129.33029378796346)
('ODAPH', 134.66091990747373)
('AKT1', 134.80766710379976)
('SIRT7', 142.2967373286665)
('GBP7', 142.57830692722928)
('RPS6KA1', 144.72008385471418)
('TRAF6', 147.85238579133875)
('MYC', 149.1509101121046)
('SPG7', 150.2077600020566)
('PYHIN1', 154.16911704911035)
('KRAS', 154.97043668688275)
('CASP8', 157.01066708867438)
('BCL2L1', 158.24530684322235)
('TAB2', 161.2904116611753)
('MDFI', 161.63925879567978)
('TUBA1A', 170.5114051757264)
('BTK', 171.41272075858433)
('IKBKB', 180.74010349618038)
('TRIM54', 185.62386744600371)
('HNF4A', 188.41688926288043)
('PRKN', 190.97473323214217)
('ZBTB16', 194.74036069019348)
('COPS5', 198.06028116849484)
('PLK1', 205.20345631960663)
('AURKA', 206.85838969083852)
('PSEN2', 211.25053799411398)
('CDC5L', 221.45893103722483)
('PRMT6', 230.57544630611665)
('BMP4', 242.94526797629078)
('ATP12A', 252.66920524468878)
('NME1', 308.07538147317246)
('TNF', 312.56881930225063)
('MEOX2', 312.8027859660797)
('PPP1CC', 328.8139916161308)
('CDK5', 331.89995532430476)
('CHD1L', 412.4035600934876)
('GAPDH', 477.9552608242375)
('MKI67', 494.0438870275393)
('APP', 508.28678721757024)
('PRKCD', 539.154533234163)
('SP1', 539.4428568112489)
('U2AF2', 545.6634459938796)
('ESR1', 638.2124533950991)
('SUMO1', 678.8448522289691)
('DDX19B', 703.5969568433356)
('IKBKG', 753.0632649809122)
('RNF31', 856.1895222730818)
('MOV10', 957.4483257002139)
('FN1', 1001.1048453073599)
('JUN', 1118.7211215769057)
