('DAPK1', -70.50139563460834)
('AGTR1', -70.41846589578199)
('PFAS', -70.37244439855567)
('HLA-A', -70.36812380357878)
('C4ORF17', -70.36732164636487)
('IGF2BP3', -70.36197415701463)
('ISY1', -70.34293046290986)
('UVRAG', -70.33900885394542)
('AGER', -70.33257958799368)
('BOLL', -70.31950761846383)
('RNF19B', -70.22900627049967)
('SOD1', -70.21876808188972)
('LSM5', -70.21678638405865)
('SREK1IP1', -70.21129095210927)
('CRYBG1', -70.17347767224419)
('F2RL1', -70.15108596207574)
('CD3E', -70.11760396510363)
('UBQLN4', -70.10437999578426)
('CDK13', -70.0486120210553)
('SKIL', -70.01113727336633)
('PLA2G2A', -69.97231120383367)
('PTBP1', -69.9694736135425)
('C5AR2', -69.96671356685692)
('SENP1', -69.95840687377495)
('MEFV', -69.95691474847263)
('CDC40', -69.90075061906828)
('KIF15', -69.89876947103767)
('FKBPL', -69.88494330461253)
('CCDC87', -69.8764394937316)
('CTDSP1', -69.86528961348813)
('IL36RN', -69.84296641821857)
('HS2ST1', -69.83135469793342)
('PIAS3', -69.82652809249703)
('SPINT2', -69.81292759301141)
('CDH1', -69.8118530374777)
('LCP2', -69.79646150325425)
('RB1CC1', -69.77329005015781)
('SIGLEC5', -69.72498331888346)
('NCAN', -69.70538463469711)
('CTDSP2', -69.67524710862199)
('FAM174A', -69.60554094720283)
('GPD1', -69.60176774818683)
('HMOX1', -69.57938829099294)
('EXO1', -69.55674048006767)
('GNAI3', -69.5187900334422)
('PRPSAP1', -69.48766320809955)
('ATP1B3', -69.48179777961923)
('PNLIPRP1', -69.47426157735754)
('S100A9', -69.45992482229485)
('SIGLEC9', -69.45461465293192)
('GADD45A', -69.44433189954725)
('VRK1', -69.39627229378675)
('ARF6', -69.39143540302757)
('RNF114', -69.38360613817349)
('PPL', -69.32755978938076)
('IRAK4', -69.29101397827617)
('FCGBP', -69.28479046901339)
('HEMGN', -69.28322071084403)
('PPP2R1A', -69.27502418527729)
('VPS25', -69.21917983493768)
('BTRC', -69.20753569016233)
('UBR1', -69.14415908357478)
('ASS1', -69.11047374314512)
('LAMA4', -69.02077392916544)
('FAAP100', -69.0080054916325)
('HLA-DPB1', -68.97519110020949)
('TMEM25', -68.94391339604044)
('CARM1', -68.94103409899981)
('PTCH1', -68.89809444689308)
('NR3C1', -68.86906538504991)
('GM2A', -68.82998754142318)
('LTBP4', -68.81568460303242)
('FGFR1OP', -68.78284889197676)
('SHC1', -68.77782634826144)
('MYB', -68.7406356758147)
('ACTN2', -68.73994583354215)
('GLP1R', -68.72627051570453)
('HMMR', -68.6863941741758)
('CYLD', -68.68253230510163)
('SERPINB13', -68.63312396378024)
('CLU', -68.62020812276751)
('SDC1', -68.58564415865112)
('LTN1', -68.58134837372927)
('CDC6', -68.52171623671893)
('CSGALNACT2', -68.5062589829904)
('ITCH', -68.50269977925927)
('KCNIP3', -68.49273673904827)
('SNAP23', -68.48906053698738)
('CAPG', -68.46107307722559)
('PAX3', -68.46077989769401)
('ANXA1', -68.45023226796184)
('TRO', -68.44118454921409)
('AURKB', -68.43060290289577)
('CRYBA4', -68.43016316811554)
('NAA50', -68.41798439723789)
('GPBP1', -68.41229825044866)
('SDC2', -68.40676245666691)
('SLC7A3', -68.40676245666691)
('EMC2', -68.4046691180265)
('BMP7', -68.40376146422932)
('GJA1', -68.40291856552358)
('OAZ3', -68.38663257379085)
('HSPA2', -68.37743652291829)
('AIRE', -68.36697487550555)
('FGFR2', -68.36238475644495)
('CLPTM1', -68.35838087185402)
('IRF3', -68.33717781637097)
('CDC34', -68.32788588359836)
('PPIF', -68.31796266062884)
('RAF1', -68.31791583175072)
('STK11', -68.31603246051236)
('AGO2', -68.30606228183024)
('HBS1L', -68.2975465542986)
('XAGE2', -68.29667689409689)
('CTNNBL1', -68.28550090212957)
('LPAR1', -68.27770861893077)
('GNPNAT1', -68.270416784595)
('UBR5', -68.26867455278989)
('LMO4', -68.2541649210616)
('POF1B', -68.25255282531725)
('TEAD2', -68.24305474574794)
('PAPSS1', -68.2255118508765)
('CEP55', -68.22165111251525)
('NOCT', -68.21373537517502)
('ZRANB2', -68.21331411009305)
('RPA3', -68.21231655532029)
('CALCOCO2', -68.20887944163405)
('NDUFB9', -68.19865389820188)
('TGOLN2', -68.18724829106941)
('RB1', -68.18500891601434)
('ABL1', -68.18323712996789)
('H2AFZ', -68.18030207406264)
('SH3KBP1', -68.17499904046417)
('SYK', -68.16751293206471)
('GOSR1', -68.16543902896228)
('HS6ST1', -68.16393558849813)
('FCF1', -68.1623530794459)
('UBASH3B', -68.1611175914295)
('APIP', -68.13513277904713)
('PCGF5', -68.1305929145019)
('RALB', -68.12278554757359)
('C1R', -68.11003509175498)
('LRRC15', -68.11003509175498)
('CBFB', -68.09410558902891)
('RPL10', -68.09173856821144)
('SH3GL3', -68.08857137977611)
('RET', -68.08162066771183)
('TXNL4A', -68.08162066771183)
('LENG8', -68.0801943584811)
('DLD', -68.07403638435062)
('MGST3', -68.06755057774717)
('VAPA', -68.06154491030611)
('NOS3', -68.05434764601523)
('TELO2', -68.04531041995506)
('OSGIN1', -68.04526452091523)
('MATR3', -68.04027257088455)
('FOSL2', -68.03693044031388)
('RHOA', -68.01942720255465)
('CCDC71', -68.01649453805294)
('CDC73', -67.99472157281707)
('ERLIN2', -67.95739960134961)
('RASGRP3', -67.94184902255074)
('RNF40', -67.93923412289587)
('COPS6', -67.89673969941214)
('GTF2F1', -67.79657069355017)
('LRCH1', -67.77294272297877)
('SPIN1', -67.75152242532931)
('SERPINB7', -67.64325688566896)
('ADRM1', -67.45914846891537)
('GTF2F2', -67.45738242787775)
('TREX2', -67.37858955032425)
('RNF135', -67.25075088307494)
('SPAST', -67.24047156504821)
('PARP2', -67.22760071491939)
('TP73', -67.17643724379013)
('CKS1B', -67.04624735505786)
('PRMT1', -66.88032925321022)
('PCLAF', -66.7669294263178)
('KIF1A', -66.70641837341827)
('CIAO1', -66.69358880750951)
('LPGAT1', -66.66344556980766)
('SFN', -66.6171402031614)
('YWHAE', -66.39738782064524)
('CLINT1', -66.30565156062949)
('TM9SF3', -66.20468762808014)
('PACSIN2', -66.05768966936739)
('LCP1', -65.86002232000465)
('TFCP2', -65.7267336518562)
('RANBP3', -65.48608775410685)
('MAPK3', -65.42897680850001)
('UBQLN1', -64.92769133867114)
('HADHA', -64.53597961532068)
('LATS2', -64.3535253306909)
('TMEM173', -63.064629524888005)
('CHMP4B', -62.98666550195776)
('CEBPG', -62.61056955301319)
('TOP3A', -62.53246257334831)
('FERMT2', -60.82727004372282)
('COPG2', -60.442198529082816)
('HLA-C', -59.012929903372424)
('PRMT5', -58.80495485465508)
('C1QB', -57.91007481570705)
('ISL1', -57.47011035378091)
('PKM', -56.5972127840796)
('DLK2', -56.59483004244976)
('ATP2B2', -56.477965796453645)
('DEDD', -55.663491035986226)
('MOCS3', -55.42603064101422)
('C1QBP', -55.1522054313391)
('SNHG28', -55.046532916254364)
('ATXN1', -54.656476704985835)
('POGLUT1', -54.28291883433121)
('TDO2', -53.983243666240014)
('EPAS1', -53.89557493702159)
('TEAD4', -52.91855605712044)
('HSPA4', -52.820795400766656)
('KRT5', -52.58499964195653)
('KRT79', -52.54320661458769)
('ITGA7', -52.43488722157781)
('CDKN2D', -52.3553317192127)
('WDR1', -51.85394670488313)
('CCT3', -51.605362629314186)
('CUL4B', -51.38147634844063)
('FOXO4', -50.094658914371394)
('ACTA2', -49.69953286283999)
('ZCCHC12', -49.36964459554292)
('IQGAP1', -49.15359392738901)
('LDHA', -49.10348742219503)
('TMEM14A', -48.655470148980385)
('TGM1', -48.0614481200173)
('DCTN2', -48.05133773366106)
('DDX21', -47.604178780835355)
('FNTA', -47.48974564037053)
('SERPINA5', -47.48765450681094)
('GOLGA8DP', -47.35373156925198)
('STIP1', -46.971906361868605)
('XIAP', -46.83875571616227)
('HIST1H2AE', -46.55037747422466)
('TTC1', -46.546965176356025)
('BIRC3', -46.54166427443852)
('NEDD8', -46.2086314241169)
('TNPO2', -46.13042215351015)
('HDDC3', -45.57805862245732)
('WDYHV1', -45.36147239318234)
('GORASP2', -45.29981091734953)
('YWHAG', -45.189852269308176)
('DAXX', -44.76803968049353)
('PPARG', -43.53657408556319)
('SCAMP2', -43.193399238429265)
('ARSK', -43.06411312322598)
('SEPHS1', -43.01122987124836)
('RBM48', -42.76654499658616)
('CCDC85B', -42.615418441419024)
('FLNB', -42.32329430352547)
('LGALS3', -42.04814689364866)
('TNFRSF11A', -41.62913580829627)
('HLA-DQA1', -41.40348002855899)
('PRDX1', -41.210642683232436)
('CCL13', -41.17909713854897)
('FXR1', -40.99278655543458)
('EZR', -40.821914566418855)
('PCBP3', -40.749099994136486)
('PLEKHF2', -40.721568271750584)
('DYNC2LI1', -40.61674013978336)
('ARMC8', -40.53223239840008)
('ACTN3', -40.509418093948625)
('TMED2', -40.40435325418366)
('PSTPIP1', -40.389882047020365)
('TUBA4A', -40.25233030185336)
('BAG4', -40.24401724722702)
('GSK3B', -40.0177096844709)
('ATXN7', -39.858004662790336)
('HIST1H1A', -39.69204648339655)
('BTBD2', -39.362619685271056)
('CCR3', -39.336561990348855)
('ORC4', -39.26538623034139)
('YWHAB', -39.19297600668506)
('CENPF', -39.163623995438684)
('TBK1', -39.05924730934203)
('UBL4A', -38.997044287098106)
('OLFM4', -38.992724475450814)
('BCAR1', -38.93500885745743)
('GAN', -38.858729305065935)
('ALCAM', -38.82951448223321)
('MCM6', -38.81065651221434)
('PLS1', -38.79719732989906)
('FAS', -38.7492886512191)
('PAM', -38.43001358289621)
('VTI1B', -38.378832828311715)
('BAZ2A', -38.25217748177238)
('MAP3K1', -38.202488624781836)
('MCC', -38.1637224201113)
('RNF166', -38.13175444191438)
('SNX3', -38.12630750684184)
('CDK4', -38.08694340562215)
('HDGFL2', -38.05671017896384)
('RETREG3', -38.00945433945162)
('RAD51', -38.00257234281162)
('LDOC1', -37.97683391458122)
('TBC1D22B', -37.90984025551006)
('SDC3', -37.83735809320933)
('TRIM33', -37.83100377666415)
('ITM2A', -37.65611213512602)
('VPS36', -37.285017321730265)
('MAS1', -37.23013770385296)
('MCM7', -37.013003713742364)
('HAL', -36.96945342869731)
('PTK2B', -36.96171148787835)
('TUBA8', -36.861489533330314)
('SCN2B', -36.8257357176044)
('GOLT1B', -36.618243732635165)
('TIMM23', -36.36991685719113)
('TBRG4', -35.791387603094336)
('RPA2', -35.555575016885996)
('AIFM1', -35.39941975596594)
('FANCM', -35.35861789173214)
('FASN', -34.824925135821104)
('BATF', -33.74728243876598)
('MEPCE', -33.16217448833049)
('CXCL12', -31.896183939126786)
('ACTL8', -31.735115321469493)
('METAP2', -31.26522085853503)
('GDF5', -30.902778153744293)
('MMP3', -30.07589750434272)
('CRHR2', -29.154958047467517)
('CUX1', -28.612893693411024)
('PADI3', -27.647232999122934)
('PDLIM7', -26.479826972499723)
('KRT6B', -26.423896052583586)
('RAN', -26.419936448917724)
('PLEKHA7', -24.81765787306358)
('EBI3', -23.787861689197598)
('MAFF', -23.384130643709796)
('GOLGA2', -23.18739248655038)
('TNFSF11', -20.697788974968717)
('KDM3B', -20.11315939758788)
('FANCA', -20.067356621235376)
('SF3A1', -19.214578341459855)
('LYN', -18.915963116654893)
('IVL', -18.756772362452466)
('NOP53', -18.73174303842825)
('RTP5', -18.386100942938356)
('HDAC1', -17.87088539727847)
('TXNDC9', -17.55746161247953)
('STXBP1', -17.033615116990404)
('PIK3C3', -16.614935685007367)
('EPS15', -16.444030889862916)
('HIST2H2BE', -16.40863038675161)
('TRPC4AP', -15.010919270367594)
('CD4', -14.787636324501364)
('STK3', -14.327871519024484)
('SRPRB', -13.223952063650358)
('MME', -12.652263459196547)
('TOP1', -11.815812772983918)
('ATM', -11.403789851785405)
('AR', -10.709745806321735)
('NOTCH1', -10.649027562816627)
('ACPP', -10.259859777288511)
('CCR2', -9.937229966948507)
('NUDCD3', -9.864893409830984)
('FBXO7', -9.653971430292586)
('MDN1', -9.577783392101992)
('CXCR4', -9.427949455945054)
('RAB2B', -8.573944636562373)
('FGFR1', -8.20942511028261)
('RNF125', -6.632658556045499)
('DBN1', -6.456101695570396)
('LTBR', -5.815094638324808)
('TOP2A', -5.698819378128974)
('HIST1H1E', -5.167460993776331)
('SMARCD1', -5.047239387728041)
('PIGO', -4.964711623353651)
('SERPINB4', -4.633016751904506)
('VCAN', -1.2513318909332156)
('CUL3', -0.9927129677380435)
('HGS', 1.200978781300364)
('CHUK', 2.524393650033744)
('SMAD4', 2.5615574333060067)
('USP15', 5.170156845764723)
('GPD1L', 5.848776707192883)
('HIST1H3A', 6.43957639823202)
('HSPB1', 8.120038912195014)
('BECN1', 10.477788323682034)
('FGB', 11.309164770820644)
('TARBP2', 12.663250241515925)
('ITGA8', 12.862686083419248)
('CACYBP', 13.604777890286641)
('SMAD3', 13.933854706265265)
('MVP', 14.085464025294641)
('BIRC2', 15.009717651846586)
('TLR4', 15.11040281530586)
('NEK4', 15.31194057650282)
('SERPINB9', 15.885403658263385)
('TNIP2', 16.032596569886664)
('SKP1', 16.240950416453416)
('LUZP4', 17.15619954324211)
('FGFR4', 18.566022453975165)
('TFAP4', 18.613453448197106)
('BLK', 19.206747870193794)
('TBP', 19.314104481425602)
('EPB41L3', 20.078397953271633)
('SMAD2', 20.248778902896447)
('FANCG', 20.63845868187491)
('SLX4', 21.934341022890294)
('CBX3', 24.592614326131297)
('CASP7', 25.487492788292002)
('HIF1A', 27.031249698018655)
('AES', 27.992747651936952)
('HLF', 29.13385300373193)
('PAFAH1B3', 32.39471461108769)
('SAT1', 32.50048634366249)
('LSM2', 34.39469518006081)
('FLNC', 36.19842583191348)
('SUMO3', 36.537602476164466)
('C19ORF12', 37.68804984970484)
('BCL6', 38.41922652971698)
('ZDHHC17', 38.42150749912253)
('PCM1', 40.44381137253367)
('MYD88', 42.32569480064558)
('ACAD9', 45.71148653861019)
('MAP3K7', 45.825062466057716)
('TRAF1', 46.450295494287275)
('MLF1', 48.407783148111776)
('ADAR', 48.995607716729864)
('RAB39B', 49.37126972049009)
('CHD3', 51.053874958335655)
('SGTA', 51.534122899291106)
('TERF1', 52.335031804657774)
('KRT15', 53.2297427970625)
('GRB2', 61.17567423946457)
('HSPA12A', 63.11835269929725)
('POU3F2', 63.616931283060694)
('MCM2', 66.49173527464154)
('BLM', 69.88380825781496)
('CSNK2A1', 73.62965339844231)
('EHMT2', 73.6342756402737)
('CD44', 73.65626211397466)
('KSR1', 74.1296538503957)
('CBX5', 75.16155782673741)
('SMARCE1', 75.83213838082156)
('IFI16', 79.90652398299426)
('MRPL58', 82.26450907930848)
('HOXA1', 83.23308667706442)
('SERPINB5', 91.50062945301761)
('FKBP5', 93.01373189641163)
('DDB1', 93.80669246113393)
('CEBPE', 95.3282339880243)
('TAB1', 95.55724921630463)
('TRIM29', 96.33525997170364)
('PPIB', 102.39889393941849)
('AICDA', 106.88087454033666)
('WWOX', 110.52522087402758)
('FGF2', 115.56542881787755)
('TGM2', 118.19426911717164)
('MAP2K2', 118.53310467573465)
('ODAPH', 123.86373079524492)
('AKT1', 124.01047799157095)
('SIRT7', 131.4995482164377)
('GBP7', 131.78111781500047)
('RPS6KA1', 133.92289474248537)
('TRAF6', 137.05519667910994)
('MYC', 138.3537209998758)
('SPG7', 139.4105708898278)
('PYHIN1', 143.37192793688155)
('KRAS', 144.17324757465394)
('CASP8', 146.21347797644557)
('BCL2L1', 147.44811773099354)
('TAB2', 150.4932225489465)
('MDFI', 150.84206968345097)
('TUBA1A', 159.7142160634976)
('BTK', 160.61553164635552)
('IKBKB', 169.94291438395157)
('TRIM54', 174.8266783337749)
('HNF4A', 177.61970015065162)
('PRKN', 180.17754411991336)
('ZBTB16', 183.94317157796468)
('COPS5', 187.26309205626603)
('PLK1', 194.40626720737782)
('AURKA', 196.06120057860971)
('PSEN2', 200.45334888188518)
('CDC5L', 210.66174192499602)
('PRMT6', 219.77825719388784)
('BMP4', 232.14807886406197)
('ATP12A', 241.87201613245998)
('NME1', 297.27819236094365)
('TNF', 301.7716301900218)
('MEOX2', 302.0055968538509)
('PPP1CC', 318.016802503902)
('CDK5', 321.10276621207595)
('CHD1L', 401.6063709812588)
('GAPDH', 467.1580717120087)
('MKI67', 483.2466979153105)
('APP', 497.48959810534143)
('PRKCD', 528.3573441219341)
('SP1', 528.6456676990201)
('U2AF2', 534.8662568816508)
('ESR1', 627.4152642828703)
('SUMO1', 668.0476631167403)
('DDX19B', 692.7997677311068)
('IKBKG', 742.2660758686834)
('RNF31', 845.392333160853)
('MOV10', 946.6511365879851)
('FN1', 990.3076561951311)
('JUN', 1107.923932464677)
